Id,Category,Catagotry_Num,Date,Day_Num,Day,Time_Num,Time,District,Category_Count_In_Dist
1120,住宅竊盜,1,2016/10/15,6,Sat,4,10~12,內湖區,171
1121,住宅竊盜,1,2016/10/15,6,Sat,5,13~15,中山區,223
1122,住宅竊盜,1,2016/10/15,6,Sat,8,22~24,文山區,117
1123,住宅竊盜,1,2016/10/16,7,Sun,5,13~15,內湖區,171
1124,住宅竊盜,1,2016/10/16,7,Sun,8,22~24,信義區,113
1125,住宅竊盜,1,2016/10/17,1,Mon,3,07~09,士林區,195
1126,住宅竊盜,1,2016/10/17,1,Mon,4,10~12,萬華區,154
1127,住宅竊盜,1,2016/10/17,1,Mon,5,13~15,松山區,127
1128,住宅竊盜,1,2016/10/18,2,Tue,1,01~03,信義區,113
1129,住宅竊盜,1,2016/10/18,2,Tue,4,10~12,大安區,150
1130,住宅竊盜,1,2016/10/18,2,Tue,7,19~21,松山區,127
1131,住宅竊盜,1,2016/10/18,2,Tue,8,22~24,大安區,150
1132,住宅竊盜,1,2016/10/19,3,Wed,1,01~03,北投區,169
1133,住宅竊盜,1,2016/10/20,4,Thu,6,16~18,士林區,195
1134,住宅竊盜,1,2016/10/20,4,Thu,8,22~24,文山區,117
1135,住宅竊盜,1,2016/10/21,5,Fri,4,10~12,士林區,195
1136,住宅竊盜,1,2016/10/21,5,Fri,4,10~12,中山區,223
1137,住宅竊盜,1,2016/10/22,6,Sat,8,22~24,中山區,223
1138,住宅竊盜,1,2016/10/23,7,Sun,1,01~03,信義區,113
1139,住宅竊盜,1,2016/10/23,7,Sun,3,07~09,松山區,127
1140,住宅竊盜,1,2016/10/23,7,Sun,4,10~12,士林區,195
1141,住宅竊盜,1,2016/10/24,1,Mon,5,13~15,大安區,150
1142,住宅竊盜,1,2016/10/24,1,Mon,5,13~15,北投區,169
1143,住宅竊盜,1,2016/10/24,1,Mon,7,19~21,南港區,82
1144,住宅竊盜,1,2016/10/25,2,Tue,6,16~18,內湖區,171
1145,住宅竊盜,1,2016/10/26,3,Wed,5,13~15,中山區,223
1146,住宅竊盜,1,2016/10/26,3,Wed,5,13~15,信義區,113
1147,住宅竊盜,1,2016/10/27,4,Thu,1,01~03,大安區,150
1148,住宅竊盜,1,2016/10/27,4,Thu,8,22~24,南港區,82
1149,住宅竊盜,1,2016/10/28,5,Fri,2,04~06,士林區,195
1150,住宅竊盜,1,2016/10/28,5,Fri,4,10~12,大安區,150
1151,住宅竊盜,1,2016/10/28,5,Fri,4,10~12,大安區,150
1152,住宅竊盜,1,2016/10/29,6,Sat,4,10~12,中山區,223
1153,住宅竊盜,1,2016/10/29,6,Sat,6,16~18,文山區,117
1154,住宅竊盜,1,2016/10/29,6,Sat,7,19~21,萬華區,154
1155,住宅竊盜,1,2016/10/30,7,Sun,5,13~15,中山區,223
1156,住宅竊盜,1,2016/10/31,1,Mon,1,01~03,大同區,84
1157,住宅竊盜,1,2016/10/31,1,Mon,3,07~09,松山區,127
1158,住宅竊盜,1,2016/10/31,1,Mon,4,10~12,中正區,129
1159,住宅竊盜,1,2016/10/31,1,Mon,4,10~12,中山區,223
1160,住宅竊盜,1,2016/11/1,2,Tue,3,07~09,內湖區,171
1161,住宅竊盜,1,2016/11/1,2,Tue,4,10~12,北投區,169
1162,住宅竊盜,1,2016/11/1,2,Tue,4,10~12,中正區,129
1163,住宅竊盜,1,2016/11/1,2,Tue,8,22~24,大安區,150
1164,住宅竊盜,1,2016/11/3,4,Thu,8,22~24,中山區,223
1165,住宅竊盜,1,2016/11/4,5,Fri,4,10~12,北投區,169
1166,住宅竊盜,1,2016/11/4,5,Fri,8,22~24,文山區,117
1167,住宅竊盜,1,2016/11/5,6,Sat,4,10~12,士林區,195
1168,住宅竊盜,1,2016/11/6,7,Sun,3,07~09,松山區,127
1169,住宅竊盜,1,2016/11/6,7,Sun,4,10~12,松山區,127
1170,住宅竊盜,1,2016/11/6,7,Sun,5,13~15,士林區,195
1171,住宅竊盜,1,2016/11/7,1,Mon,6,16~18,內湖區,171
1172,住宅竊盜,1,2016/11/7,1,Mon,7,19~21,內湖區,171
1173,住宅竊盜,1,2016/11/8,2,Tue,6,16~18,北投區,169
1174,住宅竊盜,1,2016/11/10,4,Thu,2,04~06,中山區,223
1175,住宅竊盜,1,2016/11/10,4,Thu,3,07~09,大安區,150
1176,住宅竊盜,1,2016/11/10,4,Thu,4,10~12,北投區,169
1177,住宅竊盜,1,2016/11/10,4,Thu,5,13~15,大安區,150
1178,住宅竊盜,1,2016/11/10,4,Thu,8,22~24,中正區,129
1179,住宅竊盜,1,2016/11/11,5,Fri,7,19~21,內湖區,171
1180,住宅竊盜,1,2016/11/11,5,Fri,8,22~24,中山區,223
1181,住宅竊盜,1,2016/11/12,6,Sat,1,01~03,萬華區,154
1182,住宅竊盜,1,2016/11/13,7,Sun,4,10~12,文山區,117
1183,住宅竊盜,1,2016/11/13,7,Sun,4,10~12,中正區,129
1184,住宅竊盜,1,2016/11/13,7,Sun,5,13~15,信義區,113
1185,住宅竊盜,1,2016/11/14,1,Mon,4,10~12,內湖區,171
1186,住宅竊盜,1,2016/11/15,2,Tue,5,13~15,信義區,113
1187,住宅竊盜,1,2016/11/16,3,Wed,6,16~18,信義區,113
1188,住宅竊盜,1,2016/11/18,5,Fri,4,10~12,松山區,127
1189,住宅竊盜,1,2016/11/18,5,Fri,7,19~21,中山區,223
1190,住宅竊盜,1,2016/11/19,6,Sat,7,19~21,文山區,117
1191,住宅竊盜,1,2016/11/20,7,Sun,3,07~09,中山區,223
1192,住宅竊盜,1,2016/11/21,1,Mon,4,10~12,松山區,127
1193,住宅竊盜,1,2016/11/21,1,Mon,6,16~18,士林區,195
1194,住宅竊盜,1,2016/11/21,1,Mon,7,19~21,士林區,195
1195,住宅竊盜,1,2016/11/22,2,Tue,2,04~06,內湖區,171
1196,住宅竊盜,1,2016/11/22,2,Tue,3,07~09,內湖區,171
1197,住宅竊盜,1,2016/11/22,2,Tue,6,16~18,南港區,82
1198,住宅竊盜,1,2016/11/22,2,Tue,8,22~24,文山區,117
1199,住宅竊盜,1,2016/11/23,3,Wed,6,16~18,北投區,169
1200,住宅竊盜,1,2016/11/23,3,Wed,8,22~24,松山區,127
1201,住宅竊盜,1,2016/11/24,4,Thu,3,07~09,大同區,84
1202,住宅竊盜,1,2016/11/24,4,Thu,4,10~12,松山區,127
1203,住宅竊盜,1,2016/11/24,4,Thu,5,13~15,大同區,84
1204,住宅竊盜,1,2016/11/25,5,Fri,1,01~03,文山區,117
1205,住宅竊盜,1,2016/11/25,5,Fri,5,13~15,大安區,150
1206,住宅竊盜,1,2016/11/25,5,Fri,6,16~18,萬華區,154
1207,住宅竊盜,1,2016/11/26,6,Sat,6,16~18,中正區,129
1208,住宅竊盜,1,2016/11/27,7,Sun,3,07~09,北投區,169
1209,住宅竊盜,1,2016/11/27,7,Sun,4,10~12,文山區,117
1210,住宅竊盜,1,2016/11/28,1,Mon,3,07~09,萬華區,154
1211,住宅竊盜,1,2016/11/28,1,Mon,6,16~18,大同區,84
1212,住宅竊盜,1,2016/11/28,1,Mon,7,19~21,松山區,127
1213,住宅竊盜,1,2016/11/29,2,Tue,2,04~06,萬華區,154
1214,住宅竊盜,1,2016/11/29,2,Tue,7,19~21,士林區,195
1215,住宅竊盜,1,2016/11/30,3,Wed,8,22~24,中正區,129
1216,住宅竊盜,1,2016/12/1,4,Thu,2,04~06,大同區,84
1217,住宅竊盜,1,2016/12/1,4,Thu,3,07~09,中山區,223
1218,住宅竊盜,1,2016/12/2,5,Fri,6,16~18,文山區,117
1219,住宅竊盜,1,2016/12/3,6,Sat,5,13~15,中正區,129
1220,住宅竊盜,1,2016/12/4,7,Sun,2,04~06,北投區,169
1221,住宅竊盜,1,2016/12/4,7,Sun,3,07~09,松山區,127
1222,住宅竊盜,1,2016/12/5,1,Mon,7,19~21,中正區,129
1223,住宅竊盜,1,2016/12/6,2,Tue,1,01~03,北投區,169
1224,住宅竊盜,1,2016/12/6,2,Tue,5,13~15,士林區,195
1225,住宅竊盜,1,2016/12/6,2,Tue,7,19~21,士林區,195
1226,住宅竊盜,1,2016/12/7,3,Wed,4,10~12,內湖區,171
1227,住宅竊盜,1,2016/12/7,3,Wed,5,13~15,北投區,169
1228,住宅竊盜,1,2016/12/9,5,Fri,4,10~12,松山區,127
1229,住宅竊盜,1,2016/12/10,6,Sat,4,10~12,大安區,150
1230,住宅竊盜,1,2016/12/14,3,Wed,5,13~15,內湖區,171
1231,住宅竊盜,1,2016/12/15,4,Thu,5,13~15,中正區,129
1232,住宅竊盜,1,2016/12/15,4,Thu,5,13~15,大安區,150
1233,住宅竊盜,1,2016/12/16,5,Fri,6,16~18,大安區,150
1234,住宅竊盜,1,2016/12/16,5,Fri,6,16~18,中山區,223
1235,住宅竊盜,1,2016/12/16,5,Fri,8,22~24,內湖區,171
1236,住宅竊盜,1,2016/12/16,5,Fri,8,22~24,信義區,113
1237,住宅竊盜,1,2016/12/17,6,Sat,3,07~09,內湖區,171
1238,住宅竊盜,1,2016/12/17,6,Sat,8,22~24,大安區,150
1239,住宅竊盜,1,2016/12/17,6,Sat,8,22~24,大安區,150
1240,住宅竊盜,1,2016/12/20,2,Tue,2,04~06,內湖區,171
1241,住宅竊盜,1,2016/12/20,2,Tue,6,16~18,中正區,129
1242,住宅竊盜,1,2016/12/20,2,Tue,7,19~21,北投區,169
1243,住宅竊盜,1,2016/12/20,2,Tue,8,22~24,內湖區,171
1244,住宅竊盜,1,2016/12/22,4,Thu,6,16~18,內湖區,171
1245,住宅竊盜,1,2016/12/22,4,Thu,7,19~21,信義區,113
1246,住宅竊盜,1,2016/12/23,5,Fri,5,13~15,文山區,117
1247,住宅竊盜,1,2016/12/24,6,Sat,1,01~03,萬華區,154
1248,住宅竊盜,1,2016/12/24,6,Sat,5,13~15,北投區,169
1249,住宅竊盜,1,2016/12/24,6,Sat,7,19~21,萬華區,154
1250,住宅竊盜,1,2016/12/25,7,Sun,4,10~12,士林區,195
1251,住宅竊盜,1,2016/12/26,1,Mon,1,01~03,士林區,195
1252,住宅竊盜,1,2016/12/26,1,Mon,1,01~03,士林區,195
1253,住宅竊盜,1,2016/12/26,1,Mon,3,07~09,中山區,223
1254,住宅竊盜,1,2016/12/26,1,Mon,7,19~21,中山區,223
1255,住宅竊盜,1,2016/12/27,2,Tue,5,13~15,大安區,150
1256,住宅竊盜,1,2016/12/28,3,Wed,4,10~12,北投區,169
1257,住宅竊盜,1,2016/12/29,4,Thu,4,10~12,大安區,150
1258,住宅竊盜,1,2016/12/29,4,Thu,8,22~24,士林區,195
1259,住宅竊盜,1,2016/12/30,5,Fri,1,01~03,萬華區,154
1260,住宅竊盜,1,2016/12/31,6,Sat,7,19~21,士林區,195
1261,住宅竊盜,1,2017/1/1,7,Sun,4,10~12,信義區,113
1262,住宅竊盜,1,2017/1/1,7,Sun,5,13~15,南港區,82
1263,住宅竊盜,1,2017/1/1,7,Sun,5,13~15,中山區,223
1264,住宅竊盜,1,2017/1/1,7,Sun,8,22~24,士林區,195
1265,住宅竊盜,1,2017/1/1,7,Sun,8,22~24,信義區,113
1266,住宅竊盜,1,2017/1/1,7,Sun,8,22~24,文山區,117
1267,住宅竊盜,1,2017/1/1,7,Sun,8,22~24,中山區,223
1268,住宅竊盜,1,2017/1/2,1,Mon,2,04~06,中山區,223
1269,住宅竊盜,1,2017/1/4,3,Wed,3,07~09,南港區,82
1270,住宅竊盜,1,2017/1/5,4,Thu,6,16~18,內湖區,171
1271,住宅竊盜,1,2017/1/5,4,Thu,6,16~18,萬華區,154
1272,住宅竊盜,1,2017/1/5,4,Thu,7,19~21,信義區,113
1273,住宅竊盜,1,2017/1/5,4,Thu,8,22~24,信義區,113
1274,住宅竊盜,1,2017/1/6,5,Fri,5,13~15,內湖區,171
1275,住宅竊盜,1,2017/1/7,6,Sat,5,13~15,士林區,195
1276,住宅竊盜,1,2017/1/7,6,Sat,7,19~21,士林區,195
1277,住宅竊盜,1,2017/1/9,1,Mon,4,10~12,南港區,82
1278,住宅竊盜,1,2017/1/9,1,Mon,6,16~18,萬華區,154
1279,住宅竊盜,1,2017/1/10,2,Tue,2,04~06,萬華區,154
1280,住宅竊盜,1,2017/1/12,4,Thu,2,04~06,大安區,150
1281,住宅竊盜,1,2017/1/13,5,Fri,5,13~15,萬華區,154
1282,住宅竊盜,1,2017/1/14,6,Sat,8,22~24,松山區,127
1283,住宅竊盜,1,2017/1/15,7,Sun,5,13~15,北投區,169
1284,住宅竊盜,1,2017/1/16,1,Mon,4,10~12,信義區,113
1285,住宅竊盜,1,2017/1/16,1,Mon,5,13~15,文山區,117
1286,住宅竊盜,1,2017/1/16,1,Mon,6,16~18,士林區,195
1287,住宅竊盜,1,2017/1/17,2,Tue,1,01~03,松山區,127
1288,住宅竊盜,1,2017/1/17,2,Tue,3,07~09,中正區,129
1289,住宅竊盜,1,2017/1/17,2,Tue,3,07~09,大安區,150
1290,住宅竊盜,1,2017/1/17,2,Tue,6,16~18,士林區,195
1291,住宅竊盜,1,2017/1/18,3,Wed,5,13~15,士林區,195
1292,住宅竊盜,1,2017/1/20,5,Fri,8,22~24,南港區,82
1293,住宅竊盜,1,2017/1/21,6,Sat,2,04~06,北投區,169
1294,住宅竊盜,1,2017/1/21,6,Sat,3,07~09,文山區,117
1295,住宅竊盜,1,2017/1/22,7,Sun,1,01~03,北投區,169
1296,住宅竊盜,1,2017/1/22,7,Sun,7,19~21,大安區,150
1297,住宅竊盜,1,2017/1/22,7,Sun,7,19~21,中山區,223
1298,住宅竊盜,1,2017/1/23,1,Mon,5,13~15,中正區,129
1299,住宅竊盜,1,2017/1/25,3,Wed,8,22~24,中山區,223
1300,住宅竊盜,1,2017/1/26,4,Thu,1,01~03,中正區,129
1301,住宅竊盜,1,2017/1/26,4,Thu,7,19~21,萬華區,154
1302,住宅竊盜,1,2017/1/26,4,Thu,7,19~21,中山區,223
1303,住宅竊盜,1,2017/1/27,5,Fri,2,04~06,文山區,117
1304,住宅竊盜,1,2017/1/27,5,Fri,2,04~06,中山區,223
1305,住宅竊盜,1,2017/1/27,5,Fri,4,10~12,中山區,223
1306,住宅竊盜,1,2017/1/27,5,Fri,5,13~15,文山區,117
1307,住宅竊盜,1,2017/1/27,5,Fri,8,22~24,士林區,195
1308,住宅竊盜,1,2017/1/28,6,Sat,1,01~03,士林區,195
1309,住宅竊盜,1,2017/1/28,6,Sat,1,01~03,中山區,223
1310,住宅竊盜,1,2017/1/28,6,Sat,6,16~18,士林區,195
1311,住宅竊盜,1,2017/1/29,7,Sun,6,16~18,北投區,169
1312,住宅竊盜,1,2017/1/30,1,Mon,6,16~18,松山區,127
1313,住宅竊盜,1,2017/2/2,4,Thu,3,07~09,中正區,129
1314,住宅竊盜,1,2017/2/2,4,Thu,4,10~12,士林區,195
1315,住宅竊盜,1,2017/2/2,4,Thu,5,13~15,中山區,223
1316,住宅竊盜,1,2017/2/2,4,Thu,8,22~24,中山區,223
1317,住宅竊盜,1,2017/2/3,5,Fri,5,13~15,松山區,127
1318,住宅竊盜,1,2017/2/3,5,Fri,8,22~24,大安區,150
1319,住宅竊盜,1,2017/2/5,7,Sun,5,13~15,大安區,150
1320,住宅竊盜,1,2017/2/7,2,Tue,2,04~06,南港區,82
1321,住宅竊盜,1,2017/2/7,2,Tue,6,16~18,文山區,117
1322,住宅竊盜,1,2017/2/7,2,Tue,7,19~21,內湖區,171
1323,住宅竊盜,1,2017/2/8,3,Wed,3,07~09,文山區,117
1324,住宅竊盜,1,2017/2/8,3,Wed,3,07~09,中山區,223
1325,住宅竊盜,1,2017/2/8,3,Wed,3,07~09,大安區,150
1326,住宅竊盜,1,2017/2/8,3,Wed,3,07~09,中山區,223
1327,住宅竊盜,1,2017/2/8,3,Wed,7,19~21,北投區,169
1328,住宅竊盜,1,2017/2/9,4,Thu,2,04~06,中正區,129
1329,住宅竊盜,1,2017/2/9,4,Thu,6,16~18,萬華區,154
1330,住宅竊盜,1,2017/2/10,5,Fri,3,07~09,中山區,223
1331,住宅竊盜,1,2017/2/10,5,Fri,3,07~09,萬華區,154
1332,住宅竊盜,1,2017/2/11,6,Sat,4,10~12,中正區,129
1333,住宅竊盜,1,2017/2/12,7,Sun,7,19~21,中山區,223
1334,住宅竊盜,1,2017/2/13,1,Mon,5,13~15,北投區,169
1335,住宅竊盜,1,2017/2/14,2,Tue,7,19~21,大同區,84
1336,住宅竊盜,1,2017/2/16,4,Thu,3,07~09,大同區,84
1337,住宅竊盜,1,2017/2/16,4,Thu,6,16~18,北投區,169
1338,住宅竊盜,1,2017/2/19,7,Sun,1,01~03,內湖區,171
1339,住宅竊盜,1,2017/2/20,1,Mon,1,01~03,中山區,223
1340,住宅竊盜,1,2017/2/21,2,Tue,3,07~09,文山區,117
1341,住宅竊盜,1,2017/2/21,2,Tue,7,19~21,內湖區,171
1342,住宅竊盜,1,2017/2/21,2,Tue,7,19~21,內湖區,171
1343,住宅竊盜,1,2017/2/22,3,Wed,5,13~15,北投區,169
1344,住宅竊盜,1,2017/2/22,3,Wed,5,13~15,北投區,169
1345,住宅竊盜,1,2017/2/22,3,Wed,7,19~21,大安區,150
1346,住宅竊盜,1,2017/2/22,3,Wed,8,22~24,文山區,117
1347,住宅竊盜,1,2017/2/23,4,Thu,7,19~21,士林區,195
1348,住宅竊盜,1,2017/2/24,5,Fri,6,16~18,內湖區,171
1349,住宅竊盜,1,2017/2/24,5,Fri,8,22~24,中山區,223
1350,住宅竊盜,1,2017/2/24,5,Fri,8,22~24,中山區,223
1351,住宅竊盜,1,2017/2/25,6,Sat,4,10~12,內湖區,171
1352,住宅竊盜,1,2017/2/25,6,Sat,6,16~18,萬華區,154
1353,住宅竊盜,1,2017/2/26,7,Sun,4,10~12,內湖區,171
1354,住宅竊盜,1,2017/2/27,1,Mon,7,19~21,萬華區,154
1355,住宅竊盜,1,2017/2/28,2,Tue,8,22~24,內湖區,171
1356,住宅竊盜,1,2017/3/1,3,Wed,4,10~12,中正區,129
1357,住宅竊盜,1,2017/3/1,3,Wed,4,10~12,萬華區,154
1358,住宅竊盜,1,2017/3/1,3,Wed,5,13~15,大安區,150
1359,住宅竊盜,1,2017/3/1,3,Wed,8,22~24,中山區,223
1360,住宅竊盜,1,2017/3/2,4,Thu,1,01~03,大同區,84
1361,住宅竊盜,1,2017/3/3,5,Fri,6,16~18,士林區,195
1362,住宅竊盜,1,2017/3/3,5,Fri,6,16~18,大同區,84
1363,住宅竊盜,1,2017/3/4,6,Sat,8,22~24,松山區,127
1364,住宅竊盜,1,2017/3/6,1,Mon,7,19~21,文山區,117
1365,住宅竊盜,1,2017/3/9,4,Thu,7,19~21,松山區,127
1366,住宅竊盜,1,2017/3/12,7,Sun,1,01~03,松山區,127
1367,住宅竊盜,1,2017/3/12,7,Sun,5,13~15,大同區,84
1368,住宅竊盜,1,2017/3/13,1,Mon,4,10~12,內湖區,171
1369,住宅竊盜,1,2017/3/13,1,Mon,7,19~21,萬華區,154
1370,住宅竊盜,1,2017/3/14,2,Tue,4,10~12,士林區,195
1371,住宅竊盜,1,2017/3/15,3,Wed,3,07~09,萬華區,154
1372,住宅竊盜,1,2017/3/15,3,Wed,4,10~12,松山區,127
1373,住宅竊盜,1,2017/3/15,3,Wed,7,19~21,中山區,223
1374,住宅竊盜,1,2017/3/16,4,Thu,4,10~12,大安區,150
1375,住宅竊盜,1,2017/3/16,4,Thu,7,19~21,士林區,195
1376,住宅竊盜,1,2017/3/17,5,Fri,4,10~12,大安區,150
1377,住宅竊盜,1,2017/3/18,6,Sat,4,10~12,北投區,169
1378,住宅竊盜,1,2017/3/19,7,Sun,3,07~09,士林區,195
1379,住宅竊盜,1,2017/3/20,1,Mon,2,04~06,中山區,223
1380,住宅竊盜,1,2017/3/20,1,Mon,4,10~12,信義區,113
1381,住宅竊盜,1,2017/3/20,1,Mon,7,19~21,信義區,113
1382,住宅竊盜,1,2017/3/21,2,Tue,1,01~03,中正區,129
1383,住宅竊盜,1,2017/3/21,2,Tue,4,10~12,松山區,127
1384,住宅竊盜,1,2017/3/21,2,Tue,7,19~21,士林區,195
1385,住宅竊盜,1,2017/3/21,2,Tue,8,22~24,士林區,195
1386,住宅竊盜,1,2017/3/22,3,Wed,4,10~12,松山區,127
1387,住宅竊盜,1,2017/3/22,3,Wed,4,10~12,松山區,127
1388,住宅竊盜,1,2017/3/23,4,Thu,3,07~09,北投區,169
1389,住宅竊盜,1,2017/3/24,5,Fri,4,10~12,北投區,169
1390,住宅竊盜,1,2017/3/24,5,Fri,6,16~18,信義區,113
1391,住宅竊盜,1,2017/3/25,6,Sat,3,07~09,內湖區,171
1392,住宅竊盜,1,2017/3/26,7,Sun,3,07~09,內湖區,171
1393,住宅竊盜,1,2017/3/26,7,Sun,4,10~12,士林區,195
1394,住宅竊盜,1,2017/3/26,7,Sun,8,22~24,中山區,223
1395,住宅竊盜,1,2017/3/27,1,Mon,5,13~15,內湖區,171
1396,住宅竊盜,1,2017/3/27,1,Mon,6,16~18,中山區,223
1397,住宅竊盜,1,2017/3/28,2,Tue,3,07~09,大同區,84
1398,住宅竊盜,1,2017/3/28,2,Tue,4,10~12,中正區,129
1399,住宅竊盜,1,2017/3/29,3,Wed,5,13~15,內湖區,171
1400,住宅竊盜,1,2017/3/30,4,Thu,7,19~21,大安區,150
1401,住宅竊盜,1,2017/3/30,4,Thu,7,19~21,大安區,150
1402,住宅竊盜,1,2017/3/30,4,Thu,7,19~21,萬華區,154
1403,住宅竊盜,1,2017/3/31,5,Fri,7,19~21,中山區,223
1404,住宅竊盜,1,2017/4/1,6,Sat,2,04~06,文山區,117
1405,住宅竊盜,1,2017/4/4,2,Tue,2,04~06,北投區,169
1406,住宅竊盜,1,2017/4/5,3,Wed,2,04~06,中正區,129
1407,住宅竊盜,1,2017/4/5,3,Wed,4,10~12,松山區,127
1408,住宅竊盜,1,2017/4/6,4,Thu,4,10~12,松山區,127
1409,住宅竊盜,1,2017/4/6,4,Thu,5,13~15,內湖區,171
1410,住宅竊盜,1,2017/4/9,7,Sun,3,07~09,北投區,169
1411,住宅竊盜,1,2017/4/9,7,Sun,6,16~18,內湖區,171
1412,住宅竊盜,1,2017/4/10,1,Mon,3,07~09,北投區,169
1413,住宅竊盜,1,2017/4/11,2,Tue,8,22~24,中山區,223
1414,住宅竊盜,1,2017/4/12,3,Wed,2,04~06,士林區,195
1415,住宅竊盜,1,2017/4/13,4,Thu,6,16~18,文山區,117
1416,住宅竊盜,1,2017/4/13,4,Thu,6,16~18,文山區,117
1417,住宅竊盜,1,2017/4/14,5,Fri,8,22~24,士林區,195
1418,住宅竊盜,1,2017/4/15,6,Sat,4,10~12,大同區,84
1419,住宅竊盜,1,2017/4/16,7,Sun,8,22~24,北投區,169
1420,住宅竊盜,1,2017/4/17,1,Mon,1,01~03,中山區,223
1421,住宅竊盜,1,2017/4/17,1,Mon,5,13~15,內湖區,171
1422,住宅竊盜,1,2017/4/17,1,Mon,5,13~15,內湖區,171
1423,住宅竊盜,1,2017/4/18,2,Tue,1,01~03,中山區,223
1424,住宅竊盜,1,2017/4/18,2,Tue,3,07~09,中山區,223
1425,住宅竊盜,1,2017/4/18,2,Tue,6,16~18,中正區,129
1426,住宅竊盜,1,2017/4/18,2,Tue,8,22~24,萬華區,154
1427,住宅竊盜,1,2017/4/19,3,Wed,6,16~18,大安區,150
1428,住宅竊盜,1,2017/4/20,4,Thu,3,07~09,大同區,84
1429,住宅竊盜,1,2017/4/20,4,Thu,4,10~12,內湖區,171
1430,住宅竊盜,1,2017/4/20,4,Thu,6,16~18,大同區,84
1431,住宅竊盜,1,2017/4/20,4,Thu,8,22~24,信義區,113
1432,住宅竊盜,1,2017/4/21,5,Fri,6,16~18,士林區,195
1433,住宅竊盜,1,2017/4/21,5,Fri,6,16~18,內湖區,171
1434,住宅竊盜,1,2017/4/22,6,Sat,3,07~09,南港區,82
1435,住宅竊盜,1,2017/4/22,6,Sat,5,13~15,士林區,195
1436,住宅竊盜,1,2017/4/22,6,Sat,7,19~21,士林區,195
1437,住宅竊盜,1,2017/4/22,6,Sat,8,22~24,中山區,223
1438,住宅竊盜,1,2017/4/23,7,Sun,6,16~18,大安區,150
1439,住宅竊盜,1,2017/4/25,2,Tue,1,01~03,中山區,223
1440,住宅竊盜,1,2017/4/25,2,Tue,1,01~03,南港區,82
1441,住宅竊盜,1,2017/4/25,2,Tue,2,04~06,內湖區,171
1442,住宅竊盜,1,2017/4/25,2,Tue,7,19~21,中正區,129
1443,住宅竊盜,1,2017/4/25,2,Tue,7,19~21,中正區,129
1444,住宅竊盜,1,2017/4/26,3,Wed,2,04~06,北投區,169
1445,住宅竊盜,1,2017/4/26,3,Wed,4,10~12,士林區,195
1446,住宅竊盜,1,2017/4/27,4,Thu,1,01~03,萬華區,154
1447,住宅竊盜,1,2017/4/27,4,Thu,4,10~12,士林區,195
1448,住宅竊盜,1,2017/4/27,4,Thu,5,13~15,文山區,117
1449,住宅竊盜,1,2017/4/27,4,Thu,7,19~21,士林區,195
1450,住宅竊盜,1,2017/4/29,6,Sat,1,01~03,南港區,82
1451,住宅竊盜,1,2017/4/29,6,Sat,2,04~06,大安區,150
1452,住宅竊盜,1,2017/5/1,1,Mon,2,04~06,內湖區,171
1453,住宅竊盜,1,2017/5/1,1,Mon,8,22~24,內湖區,171
1454,住宅竊盜,1,2017/5/1,1,Mon,8,22~24,中山區,223
1455,住宅竊盜,1,2017/5/2,2,Tue,2,04~06,內湖區,171
1456,住宅竊盜,1,2017/5/2,2,Tue,4,10~12,大同區,84
1457,住宅竊盜,1,2017/5/2,2,Tue,5,13~15,中山區,223
1458,住宅竊盜,1,2017/5/3,3,Wed,2,04~06,南港區,82
1459,住宅竊盜,1,2017/5/3,3,Wed,4,10~12,中山區,223
1460,住宅竊盜,1,2017/5/3,3,Wed,8,22~24,文山區,117
1461,住宅竊盜,1,2017/5/3,3,Wed,8,22~24,萬華區,154
1462,住宅竊盜,1,2017/5/4,4,Thu,6,16~18,中正區,129
1463,住宅竊盜,1,2017/5/4,4,Thu,7,19~21,中正區,129
1464,住宅竊盜,1,2017/5/4,4,Thu,7,19~21,中正區,129
1465,住宅竊盜,1,2017/5/5,5,Fri,1,01~03,北投區,169
1466,住宅竊盜,1,2017/5/6,6,Sat,5,13~15,南港區,82
1467,住宅竊盜,1,2017/5/8,1,Mon,4,10~12,中正區,129
1468,住宅竊盜,1,2017/5/8,1,Mon,8,22~24,萬華區,154
1469,住宅竊盜,1,2017/5/9,2,Tue,5,13~15,內湖區,171
1470,住宅竊盜,1,2017/5/10,3,Wed,3,07~09,信義區,113
1471,住宅竊盜,1,2017/5/10,3,Wed,7,19~21,信義區,113
1472,住宅竊盜,1,2017/5/11,4,Thu,5,13~15,內湖區,171
1473,住宅竊盜,1,2017/5/12,5,Fri,1,01~03,松山區,127
1474,住宅竊盜,1,2017/5/12,5,Fri,1,01~03,大同區,84
1475,住宅竊盜,1,2017/5/13,6,Sat,5,13~15,北投區,169
1476,住宅竊盜,1,2017/5/15,1,Mon,2,04~06,士林區,195
1477,住宅竊盜,1,2017/5/15,1,Mon,6,16~18,信義區,113
1478,住宅竊盜,1,2017/5/15,1,Mon,7,19~21,中山區,223
1479,住宅竊盜,1,2017/5/16,2,Tue,5,13~15,大安區,150
1480,住宅竊盜,1,2017/5/16,2,Tue,6,16~18,大同區,84
1481,住宅竊盜,1,2017/5/17,3,Wed,2,04~06,南港區,82
1482,住宅竊盜,1,2017/5/17,3,Wed,4,10~12,中正區,129
1483,住宅竊盜,1,2017/5/17,3,Wed,5,13~15,內湖區,171
1484,住宅竊盜,1,2017/5/18,4,Thu,4,10~12,萬華區,154
